tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
512058,158799,TRUE,Fri Dec 01 22:32:29 +0000 2017,"@sprintcare @sprintcare I need you guys to break it down for me why the financing of iPhone X 64GB is for $750 if I traded in my phone. That should’ve been $350 off, right? And the regular price is $1,000 so shouldn’t the financing my for $650? https://t.co/cCVONnPvuD",512057,
512059,sprintcare,FALSE,Fri Dec 01 23:00:32 +0000 2017,@237742 We will hate to see you leaving the Sprint Family. Allow us the chance to take a look at the issue. How long has the issue been happening? Is it also related to voice? Does it happen in one or multiple locations? Please DM us so we can assist. - AP,,512060
512061,sprintcare,FALSE,Fri Dec 01 22:49:36 +0000 2017,"@237743 This situation concerns us. Please, feel free to send us a Direct Message, so that we can further assist you. - FS",,512062
512062,237743,TRUE,Fri Dec 01 22:04:35 +0000 2017,Getting charged 2 subsidy fees for phones I own. In @sprintcare today and they telling me I shouldnt be...too bad they didnt tell me a MONTH ago when I was here! @115714 needs to get it together.,512061,
512063,sprintcare,FALSE,Fri Dec 01 22:49:10 +0000 2017,"@237744 Hey! Hope you’re doing well today. Let's work together to get this fixed. How long has the issue been happening? Is it related to voice, text or data? Does it happen in one or multiple locations? Please DM us so we can further assist. - AP",,512064
512065,sprintcare,FALSE,Fri Dec 01 22:43:52 +0000 2017,@237745 Hey! This is concerning to us. Send us a DM For further assistance. - CE https://t.co/rMApsV8PQY,,512066
512066,237745,TRUE,Fri Dec 01 22:31:01 +0000 2017,"@sprintcare Spending money. THEN i contact you customer support, and since you have SOOO many other more important ways to spend the $200 a month you charge me than providing customer service with someone who speaks English as a first language, i STILL have no explanation why my bill is so",512065,512067
512067,237745,TRUE,Fri Dec 01 22:29:23 +0000 2017,"@sprintcare i went to your store apparently and it looks like i need id to access my account? I find this funny because I’ve had someone access my account and buy multiple phones without me being there, so i guess you only need ID when someone is asking you questions, not",512066,
513738,sprintcare,FALSE,Sat Dec 02 00:04:29 +0000 2017,@221135 Team @116447 will be happy to look into any service concerns you may have. Please follow and DM us with more info!,513739,513740
513739,221135,TRUE,Sat Dec 02 00:36:51 +0000 2017,"@sprintcare @116447 Hopefully, Mr Marcelo Claure will read my letter. Some of your people couldn’t solve my request...",513741,513738
513741,sprintcare,FALSE,Sat Dec 02 00:54:14 +0000 2017,@221135 Team @116447 can help you. Please send us a DM with your contact information.,,513739
513742,sprintcare,FALSE,Sat Dec 02 00:00:12 +0000 2017,"@238251 Hello there, what can I do for you? Is your device having issues once again? - FS",,513743
513744,sprintcare,FALSE,Fri Dec 01 23:59:14 +0000 2017,@238252 Hi! That sounds concerning. DM us to review this situation and address your concerns. - GS https://t.co/rMApsV8PQY,,513745
513746,sprintcare,FALSE,Fri Dec 01 23:40:29 +0000 2017,"@238253 Hey! We would not like to lose your business. Please, DM us to review this situation and assist you with it. - GS https://t.co/rMApsV8PQY",,513747
513748,sprintcare,FALSE,Fri Dec 01 23:29:02 +0000 2017,@139639 Hey Shawn! That's really good to hear. Enjoy your services and thank you for choosing Sprint! -R.I.D,,513749
515637,sprintcare,FALSE,Sat Dec 02 00:54:42 +0000 2017,@238795 We have already restored the service in several points of the island and our technicians are working to restore the coverage in its whole. - CE,515638,515639
515638,238795,TRUE,Sat Dec 02 01:25:10 +0000 2017,@sprintcare Okay! Thank you,,515637
515639,238795,TRUE,Sat Dec 02 00:23:30 +0000 2017,@sprintcare Are the signals fully restored,515637,515640
515640,sprintcare,FALSE,Sat Dec 02 00:21:45 +0000 2017,"@238795 Of course we did, sorry for the delay in response. We have towers working in PR, are you having problems with the service? - CE","5,15,63,95,15,641",515642
515642,238795,TRUE,Sat Dec 02 00:02:29 +0000 2017,@115714 @sprintcare  did you receive my previous tweet,515640,
515643,sprintcare,FALSE,Sat Dec 02 00:42:30 +0000 2017,"@238796 We will get this solved , just shoot us a DM so we can step in to help . - FS",,515644
515645,sprintcare,FALSE,Sat Dec 02 00:38:39 +0000 2017,"@238444 We understand facing network problems it's something frustrating, we'd like to review the coverage in your area. Please, send us a DM with your ZIP code and your nearest cross streets. we'll be waiting for you. - CE",,515646
515646,238444,TRUE,Sat Dec 02 00:31:34 +0000 2017,@sprintcare Not sending shit took me 12 minutes to load this notification I have to reset my phone to use it for 3 minutes. I been telling y’all for 5m,515645,515647
515647,sprintcare,FALSE,Sat Dec 02 00:18:17 +0000 2017,"@238444 Hey! Please, send us a DM with more details on what's happening that makes you feel this way. We'll be waiting or you. - CE",515646,515648
515649,sprintcare,FALSE,Sat Dec 02 00:27:47 +0000 2017,@196099 Thanks for your input and we appreciate your feedback. Have a great weekend!,,515650
515651,sprintcare,FALSE,Sat Dec 02 00:27:02 +0000 2017,"@238797 Hey! We would not like to lose your business. Please, DM us to address your concerns. - GS https://t.co/rMApsV8PQY",,515652
515641,238795,TRUE,Sat Dec 02 00:23:15 +0000 2017,@sprintcare I'm heading there for deployment and was told the only phone providers working are att and t mobile,,515640
517316,sprintcare,FALSE,Sat Dec 02 01:38:21 +0000 2017,@239281 Hi! We want to verify what is going with your service and see what we can do to help you out. Please send us a DM so we can further investigate on the matter. -R.S. https://t.co/rMApsV8PQY,,517317
517318,sprintcare,FALSE,Sat Dec 02 01:31:46 +0000 2017,"@239282 We will get this solved , just shoot us a DM so we can step in to help. - FS",517319,517320
517319,239282,TRUE,Sat Dec 02 02:29:49 +0000 2017,@sprintcare Done,,517318
517321,sprintcare,FALSE,Sat Dec 02 01:28:43 +0000 2017,"@239283 Hi @239283, send us a DM and we will be more than glad to hear your concerns. -Red D.",,517322
517324,sprintcare,FALSE,Sat Dec 02 01:18:24 +0000 2017,@239284 We apologize for any inconvenience. Team @116447 will be happy to look into any service concerns you may have. Please follow and DM us with more info!,,517325
517326,sprintcare,FALSE,Sat Dec 02 01:17:34 +0000 2017,@239285 Team @116447 will be happy to look into any service concerns you may have. Please follow and DM us with more info!,517327,517328
517327,239285,TRUE,Sat Dec 02 01:25:29 +0000 2017,@sprintcare @116447 do u guys even read the actual tweet?  SMH,,517326
517329,sprintcare,FALSE,Sat Dec 02 01:09:27 +0000 2017,"@239286 (2/2) You'll need a Sim card, then can activated. In order for you to get one you can use both, use the self-service option through https://t.co/0qT1rLBLtN or going to a Sprint Retail store. For further details please, click here: https://t.co/DzL8bnDpJS. - FS",,517330
517330,239286,TRUE,Sat Dec 02 00:36:39 +0000 2017,"@sprintcare if i'm getting a Pixel 2, will i need to get a SIM card from you before i'm able to activate the phone? if so, do i need to do that online, or can i do it in the store?","5,17,32,95,17,331",
517331,sprintcare,FALSE,Sat Dec 02 01:08:42 +0000 2017,"@239286 (1/2) Thanks for reaching out to us. After getting the phone unlocked from Google, you can activate it on the Sprint network through the Sprint Bring your own device Program (BYOD). - FS",,517330
519041,sprintcare,FALSE,Sat Dec 02 02:15:40 +0000 2017,"@239755 Hi Mike! Let us help you improving your experience with us. Please, send us a Direct Message. -CL https://t.co/rMApsV8PQY",,503024
519042,sprintcare,FALSE,Sat Dec 02 02:15:11 +0000 2017,@239756 If you follow us then you will be able to send Team @116447 a DM.,"5,19,04,35,19,044",519045
519043,239756,TRUE,Sat Dec 02 02:23:57 +0000 2017,@sprintcare @116447 And i do not want to tell my idea to customer service. The CEO or head of advertising will be who I need to sale my idea to.,519046,519042
519046,sprintcare,FALSE,Sat Dec 02 02:43:36 +0000 2017,@239756 For all proposals and ideas please go to https://t.co/cjLfSlg4V7. From there you can create an account of sign in if you already have one.,,519043
519044,239756,TRUE,Sat Dec 02 02:22:06 +0000 2017,@sprintcare @116447 Yeah...  Dnt see his page when I type in his name..,,519042
519045,239756,TRUE,Sat Dec 02 02:10:52 +0000 2017,@sprintcare @116447 You can only send a DM if we (he &amp; I) followed each other. Right?,519042,519047
519047,sprintcare,FALSE,Sat Dec 02 02:08:31 +0000 2017,@239756 Hello. We would like to further assist. Please send Team @116447 a DM and an agent would love to help.,519045,519048
519049,sprintcare,FALSE,Sat Dec 02 02:14:50 +0000 2017,"@239757 Hey there! You can get information on how Hulu works, and how to acquire this product through the following link: https://t.co/jSlSl5eqLc . You can also send us a Direct Message to further assist you. -AG https://t.co/rMApsV8PQY",519050,519051
519050,239757,TRUE,Sat Dec 02 02:16:03 +0000 2017,@sprintcare TY! I tried DMing but they gave me a link to continue the conversation. EVERYTIME I click the link sent I get an error.,,519049
519051,239757,TRUE,Sat Dec 02 02:06:09 +0000 2017,Past 3 weeks my G6 keeps telling me I have a VM that needs to be downloaded. @sprintcare &amp;&amp;&amp; I'm pretty sure our plan qualifies 4 free @115940 How do I get a login?,"5,19,04,95,19,052",
519053,sprintcare,FALSE,Sat Dec 02 02:13:10 +0000 2017,@239758 Hi Rog! Let's check into this for you. -CL https://t.co/rMApsV8PQY,,519054
519054,239758,TRUE,Sat Dec 02 02:02:35 +0000 2017,This is the response u get from @115714 or @sprintcare when u try 2 get info on pmts. Won't talk 2 u! #sprintdoesntcare https://t.co/PvKFR8yTCz,519053,
519055,sprintcare,FALSE,Sat Dec 02 02:10:46 +0000 2017,"@239759 Hey there! What's going on? Please, shoot us a DM so we can step in to help. Let's check this out. - FS",,519056
519056,239759,TRUE,Sat Dec 02 02:02:11 +0000 2017,"@sprintcare hey guys, your robots keep calling me to tell me to return a phone I bought from Apple and have completely paid off. Can you call them off? ❤️❤️❤️",519055,
519057,sprintcare,FALSE,Sat Dec 02 02:06:50 +0000 2017,"@239760 Hello there, what can I do for you? Were you able to order the device? - FS",,519058
519059,sprintcare,FALSE,Sat Dec 02 02:05:29 +0000 2017,"@239761 Hey! This type of comment concern us. Please, send us a DM with more details on what makes you feel this way. We'll be waiting for you. - CE",,519060
519061,sprintcare,FALSE,Sat Dec 02 02:05:05 +0000 2017,@239762 We are sorry for any confusion . Please send us a DM so that Team @116447 can reach out to assist you.,,519062
519063,sprintcare,FALSE,Sat Dec 02 01:58:29 +0000 2017,"@239763 This type of comments concern us, we'd like to know what happen. Please, send us a DM with more details on what makes you feel this way. - CE https://t.co/rMApsV8PQY",,519064
519065,sprintcare,FALSE,Sat Dec 02 01:53:08 +0000 2017,"@239764 Hey! What happen? Please, send us a DM with more details on what makes you feel this way. We'll be waiting for you. - CE https://t.co/rMApsV8PQY",,519066
520409,sprintcare,FALSE,Sat Dec 02 03:10:51 +0000 2017,"@240114 We would like to help you. Please, send us a Direct Message. -CL https://t.co/rMApsV8PQY",,520410
520416,sprintcare,FALSE,Sat Dec 02 03:10:49 +0000 2017,"@240116 Hey there! We would like to look into this for you. Please, send us a DM. -MD https://t.co/rMApsV8PQY",,520417
520418,sprintcare,FALSE,Sat Dec 02 03:10:47 +0000 2017,"@240117 Hello. Please, DM us to review this concern. - GS https://t.co/rMApsV8PQY",,520419
520419,240117,TRUE,Sat Dec 02 02:14:26 +0000 2017,This AAR160 sprint update has made my @238462 keyone lag and open homescreen with an extra step @sprintcare,520418,
520420,sprintcare,FALSE,Sat Dec 02 02:55:52 +0000 2017,"@240118 Hello there, what's going on? Please, consider reaching us in a Direct Message to better address this situation. - FS",,520421
520424,sprintcare,FALSE,Sat Dec 02 02:54:50 +0000 2017,@240120 Let's check on that service for you. Please send us a DM and provide us with your ZIP code? -R.S. https://t.co/rMApsV8PQY,,520425
520425,240120,TRUE,Sat Dec 02 02:36:39 +0000 2017,"@sprintcare hi, I was wondering what’s going on with my towers in my area?? LTE data is completely not usable in most areas now since they started there upgrades... when should this be done??",520424,
520426,sprintcare,FALSE,Sat Dec 02 02:53:10 +0000 2017,@240121 Allow Team @116447 to look into the matter. Please follow and DM for assistance.,,520427
520427,240121,TRUE,Sat Dec 02 02:44:46 +0000 2017,@115714 @sprintcare @116447 Spent all day at a Sprint store and still nothing has been done for all the problems my lines are experiencing #Help,520426,
520428,sprintcare,FALSE,Sat Dec 02 02:53:05 +0000 2017,"@240122 Hello there, what can I do for you? Have questions? Ask away! - FS",,520429
520430,sprintcare,FALSE,Sat Dec 02 02:50:49 +0000 2017,@240123 Hey. DM us to see if you are eligible for this promotion. - GS https://t.co/rMApsV8PQY,,44867
521895,sprintcare,FALSE,Sat Dec 02 03:52:53 +0000 2017,@240508 Hello. We are sorry for the inconvenience and would like to help you. Please send us a DM and a good time to contact you and Team @116447 will reach out.,521896,521897
521896,240508,TRUE,Sat Dec 02 04:02:06 +0000 2017,@sprintcare @116447 First im going to look at other service providers and weigh my options.  It is the height of disrespect to congratulate and thank someone for their years of loyal support and then tell them it isn't even worth a $40 late fee. What a charade.,"5,21,89,85,21,899",521895
521898,sprintcare,FALSE,Sat Dec 02 04:22:41 +0000 2017,@240508 Please DM for more information. Team @116447,,521896
521899,240509,TRUE,Sun Dec 03 16:43:52 +0000 2017,@240508 @sprintcare @116447 Come to Verizon,,521896
521897,240508,TRUE,Sat Dec 02 03:46:54 +0000 2017,"@sprintcare @240510 @116447 15 YEARS OF LOYALTY AND PAYMENTS MADE AND NOT ONE,  BUT TWO REPS REFUSED TO WAIVE ANY LATE FEES THAT WERE PRECIPITATED BY BILLING ERRORS MADE BY SPRINT.  $40 CREDIT IN GOOD FAITH FOR A LOYAL CUSTOMER JUST WASN'T POSSIBLE.  I WAS LOYAL FOR NOTHING IT SEEMS",521895,521900
521900,sprintcare,FALSE,Thu Nov 30 02:46:02 +0000 2017,@240510 We apologize for the trouble. Please DM us your contact info and Team @116447 will reach out to help. https://t.co/oa91MZVNVY,521897,521901
521901,240510,TRUE,Thu Nov 30 02:43:37 +0000 2017,"@sprintcare @115714 Don't get @115714! They don't give a crap about their customers! I'm a 15+ YEARS customer &amp; they're holding my phones hostage, refuse to unlock them!","5,21,90,25,21,900",521903
521903,sprintcare,FALSE,Wed Nov 29 17:20:05 +0000 2017,Thinking of getting grama an @115714 phone? #babyboomers https://t.co/6pd0LumRN9 #sprintcommunity,"5,21,90,45,21,90,55,21,00,00,00,00,00,00,00,00,00,000",
521909,sprintcare,FALSE,Sat Dec 02 03:25:43 +0000 2017,"@239760 We will get this solved , just shoot us a DM so we can step in to help . - FS",,521910
521911,sprintcare,FALSE,Sat Dec 02 03:21:40 +0000 2017,"@240511 It seems like you are in need of our assistance. Please send us a Direct Message, so that we can further assist you. KC",,521912
523102,sprintcare,FALSE,Sat Dec 02 04:31:01 +0000 2017,"@240856 We would be more than happy to assist you. Please, send us a DM so that we can further assist you. -JA. https://t.co/rMApsV8PQY",,523103
523103,240856,TRUE,Sat Dec 02 04:27:07 +0000 2017,@sprintcare hello need help with my account,523102,
523104,sprintcare,FALSE,Sat Dec 02 04:24:03 +0000 2017,"@240857 This is really concerning to us! Please, send us a DM, so that we can work with your situation. -GP.",,523105
523106,sprintcare,FALSE,Sat Dec 02 04:22:55 +0000 2017,@240858 Send us a DM for further assistance. -FG,,523107
523107,240858,TRUE,Sat Dec 02 04:16:48 +0000 2017,@sprintcare I don't see the trade-in option. I was looking at the iPhone X for 22 dollars a mo yesterday and now it's 44 a month.,523106,523108
523108,sprintcare,FALSE,Sat Dec 02 04:11:30 +0000 2017,"@240858 Hi! Our Save $350 on the iPhone 8, iPhone 8 Plus or iPhone X with Sprint Flex and Eligible-trade-in promotion will end for new lines and upgrades on 12/07/17. Hurry up and get this exclusive offer! Go to https://t.co/0qT1rLBLtN for more details. -FG",523107,523109
523109,240858,TRUE,Sat Dec 02 04:07:14 +0000 2017,"@sprintcare when does the trade-in end? I am trying to order an X. I think I seen the 7th, but it looks like they took it off today.",523108,
523906,hulu_support,FALSE,Sat Dec 02 04:52:16 +0000 2017,"@240114 Oh no! Apologies for any trouble, Daphne. We'd recommend double-checking at: https://t.co/JmoHMhHltT or getting in touch with our friends @sprintcare. 💚",,523907
524426,sprintcare,FALSE,Sat Dec 02 04:53:30 +0000 2017,"@241256 Hey! Please send us a DM, so that we can verify your location and see what's going on with your service. -GP. https://t.co/rMApsV8PQY",,524427
524427,241256,TRUE,Sat Dec 02 04:31:20 +0000 2017,@sprintcare Our iPhone 6s and 7plus report 3-4 bars and LTE. But no connectivity nearly all evening in the 29607 area. Is this a known issue?,524426,
525315,sprintcare,FALSE,Sat Dec 02 05:56:23 +0000 2017,"@241510 Hello Aliya! This is truly concerning to us and, we'd like to assist. Please follow us and send us Direct Message so that we can review this together. We look forward to your response! - RC https://t.co/rMApsV8PQY",,525316
525316,241510,TRUE,Sat Dec 02 05:49:47 +0000 2017,@115714 @sprintcare our phones keep loading every 2-3 minutes. What’s going on?,525315,
525317,sprintcare,FALSE,Sat Dec 02 05:47:30 +0000 2017,"@241511 Hi there! That's not the feedback we want to receive. Are you experiencing issues with your devices and network? Please, send us a DM with your concern. Allow us to change that perspective of us. -LR. https://t.co/rMApsV8PQY",,44846
525318,sprintcare,FALSE,Sat Dec 02 05:47:03 +0000 2017,"@241512 Oh wow! We totally understand your frustration. That's not the sort of experience we want our customer to receive in our stores. What was the reason you went to the store? Allow us to help you out from here, please send us a DM. -LR. https://t.co/rMApsV8PQY",,525319
525320,sprintcare,FALSE,Sat Dec 02 05:43:17 +0000 2017,@241513 You are welcome! -FP.,,525321
525321,241513,TRUE,Sat Dec 02 05:40:41 +0000 2017,@sprintcare I got a call from ERS and it’s been resolved now. Thank you,525320,525322
525322,sprintcare,FALSE,Wed Nov 29 17:36:35 +0000 2017,"@241513 Sorry to know about the experience you faced. Please send me a DM with details, so that we can assist you further. - LP",525321,525323
525323,241513,TRUE,Wed Nov 29 16:51:16 +0000 2017,.@sprintcare Customer over 10 years. Had a rep I worked w/ for over a year &amp; now the number is d/c’d &amp; can’t reach anyone. I’m about done with Sprint &amp; this awful service. I’ve had it.,525322,
525324,sprintcare,FALSE,Sat Dec 02 05:35:14 +0000 2017,"@241514 Hi! We would like to look into this. Please, send us a DM. -MD https://t.co/rMApsV8PQY",,525325
525326,sprintcare,FALSE,Sat Dec 02 05:34:34 +0000 2017,"@180362 Sure, how can we help? -PB.",525327,525328
525327,180362,TRUE,Sat Dec 02 06:03:15 +0000 2017,@sprintcare Can I get an account with no credit? Like I don’t have bad credit just no credit in my name.,525329,525326
525329,sprintcare,FALSE,Sat Dec 02 08:14:16 +0000 2017,@180362 We have options for all of our customers. You can get more information via our website https://t.co/0qT1rLBLtN If you have any further questions don't hesitate to ask! -PB.,,525327
525328,180362,TRUE,Sat Dec 02 05:23:42 +0000 2017,@115714 @sprintcare can you explain something to me.,525326,
526302,sprintcare,FALSE,Sat Dec 02 06:51:58 +0000 2017,"@241782 Hi! We would like to look into this for you. Please, send us a DM. -MD https://t.co/rMApsV8PQY",,526303
526979,sprintcare,FALSE,Sat Dec 02 07:06:30 +0000 2017,"@241966 Hey! Are you having network issues? Please send us a DM, so that we can further work with your situation. -GP. https://t.co/rMApsV8PQY",,526980
527917,sprintcare,FALSE,Sat Dec 02 08:26:28 +0000 2017,"@242205 Hello! Thanks for reaching out to us. Please, follow us and DM us with more details, so we can further assist you. - DA https://t.co/rMApsV8PQY",,527918
527919,sprintcare,FALSE,Sat Dec 02 08:08:13 +0000 2017,"@242206 Allow us to take a look at the issue for you. Please send us a Direct Message, so that we can further assist you. KC",,527920
528696,sprintcare,FALSE,Sat Dec 02 08:47:47 +0000 2017,@242436 Hey! I'd be happy to help. Just shoot us a DM for us to have a chat. -ResolutionSup DC,,528697
528697,242436,TRUE,Sat Dec 02 08:14:38 +0000 2017,"@sprintcare if I’m on the advantage plan, when will I be able to upgrade to the IPhone X?",528696,
532856,sprintcare,FALSE,Sat Dec 02 11:28:42 +0000 2017,@243438 Good morning. We're 24/7 Is there anything we can help you with today? - WR,532857,532858
532857,243438,TRUE,Sat Dec 02 11:31:32 +0000 2017,@sprintcare PLEASE. I sent a DM. Please check and respond. Thank you!,,532856
532859,sprintcare,FALSE,Sat Dec 02 10:51:39 +0000 2017,"@243439 Hi there, I know that you have been waiting a while for your phone. Please contact our order support department for further information 8667898292. - Resolution SUP NN",532860,532861
532860,243439,TRUE,Sat Dec 02 11:11:24 +0000 2017,@sprintcare I need my bill free or some cases or something I’m very disgusted with the lack of customer service I’ve received,,532859
532861,243439,TRUE,Sat Dec 02 10:41:12 +0000 2017,I better have my phone today @115714 @sprintcare,532859,
534378,sprintcare,FALSE,Sat Dec 02 12:12:09 +0000 2017,@243778 This is not good! Are you still having issues with your bill? - AM,534379,534380
534379,243778,TRUE,Sat Dec 02 15:45:39 +0000 2017,@sprintcare Yes,534381,534378
534381,sprintcare,FALSE,Sat Dec 02 15:52:30 +0000 2017,@243778 Please send us a DM so we can look into this. - AM,534382,534379
534382,243778,TRUE,Sat Dec 02 15:59:08 +0000 2017,@sprintcare I did.,,534381
534383,sprintcare,FALSE,Sat Dec 02 12:05:55 +0000 2017,@243779 Morning. This is not how we want you to feel about us. What seems to be the issue? - WR,,534384
535573,sprintcare,FALSE,Sat Dec 02 12:57:08 +0000 2017,"@244084 We completely understand your concern, Please keep posted to this link for more information about this matter. https://t.co/jynCKmEl7R . -JM",535574,535575
535574,244084,TRUE,Sat Dec 02 14:12:54 +0000 2017,@sprintcare I appreciate you response buy i have covered all the bases and spoken to many at sprint. Bottom line is still have to pay for service that i was unable to use during and after Hurricane Maria.,535576,535573
535576,sprintcare,FALSE,Sat Dec 02 14:21:24 +0000 2017,@244084 Sprint during this natural disaster proactively waive all roaming charges on the voice and data and we did proactively waive two month on the service. -JM,535577,535574
535577,244084,TRUE,Sat Dec 02 14:33:22 +0000 2017,@sprintcare Roaming charges seriously. We weren't able to use the phone for nothing during Sept 19 until Nov. 12.,535578,535576
535578,sprintcare,FALSE,Sat Dec 02 14:43:38 +0000 2017,"@244084 For those like you, that did not have any roaming that's why Sprint offer the two month credit. -JM",535579,535577
535579,244084,TRUE,Sat Dec 02 16:15:10 +0000 2017,@sprintcare I did not get two month free. Feel free to lookup my account. 732-535-4706,535580,535578
535580,sprintcare,FALSE,Sat Dec 02 16:23:07 +0000 2017,"@244084 Please send us a DM, to further assist you. -JM",,535579
535581,sprintcare,FALSE,Sat Dec 02 12:53:53 +0000 2017,@244085 Oh no! What is going on? -JM,535582,535583
535582,244085,TRUE,Sat Dec 02 12:57:47 +0000 2017,"@sprintcare ""OH NO! 😮"" spare me bitch https://t.co/7LBFBiE6uA",,535581
536785,sprintcare,FALSE,Sat Dec 02 13:08:54 +0000 2017,"@244395 @116447 If you are having concerns with your connection speed, Team @ marceloclaure is willing to assist.  Someone will be contacting you shortly to ensure issue resolution. https://t.co/rMApsV8PQY",536786,536787
536786,244395,TRUE,Sat Dec 02 13:09:17 +0000 2017,@sprintcare @116447 Nope.,536788,536785
536788,sprintcare,FALSE,Sat Dec 02 13:12:26 +0000 2017,@244395 @116447 Team @116447 would like to thank you for being a valuable  part of Sprint we do appreciate your business.  Happy Holidays,536789,536786
536789,244395,TRUE,Sat Dec 02 13:18:36 +0000 2017,@sprintcare @116447 LOL,,536788
538257,sprintcare,FALSE,Sat Dec 02 14:12:34 +0000 2017,"@244794 Please elaborate more, for better assistance. What type of issues are you currently having? -PC",,538258
540080,sprintcare,FALSE,Sat Dec 02 15:01:14 +0000 2017,"@245274 Is it only with data that you're having issues? Please send us a Direct Message, so that we can further assist you. -PC",540081,540082
540081,245274,TRUE,Sat Dec 02 15:02:45 +0000 2017,@sprintcare No I have another concern. Roaming... if you’re in the US there is no charge for roaming right ?,"5,40,08,35,40,084",540080
540083,sprintcare,FALSE,Sat Dec 02 15:40:47 +0000 2017,"@245274 You can monitor usage on line, on My Sprint, or by sending a free text message to 1311 with the keyword usage in subject line. Click the following link https://t.co/cyI4AN3Se4 to learn more. (2/2) -PC",,540081
540084,sprintcare,FALSE,Sat Dec 02 15:38:40 +0000 2017,@245274 Sprint does not currently apply overage charges on domestic voice roaming minutes even if customer exceeds the allotted 800 minutes per bill period. (1/2) -PC,"5,40,08,55,40,086",540081
540085,245274,TRUE,Sat Dec 02 15:40:17 +0000 2017,@sprintcare If domestic,540087,540084
540087,sprintcare,FALSE,Sat Dec 02 17:38:09 +0000 2017,"@245274 Correct, we do not charge for domestic roaming.. -PC",,540085
540086,245274,TRUE,Sat Dec 02 15:40:14 +0000 2017,@sprintcare So there is no fee?? Is that what your saying ? We don’t get charged ?,,540084
540082,245274,TRUE,Sat Dec 02 14:37:53 +0000 2017,"My service..... is so slow ... even with LTE..... and takes forever to download , my calls drop and on top of that I CAN’T USE MY INTERNET AT ALL IF IM ON A CALL 👎🏽👎🏽 what’s going on @sprintcare ...............🤬😡",540080,
540088,sprintcare,FALSE,Sat Dec 02 14:55:52 +0000 2017,@245275 Please DM us additional details to review what has happened with the unlocking process of your device. We'll be there waiting for you. - JF,,540089
540089,245275,TRUE,Sat Dec 02 14:52:27 +0000 2017,@sprintcare it has been over 48 hours since I’ve made a request to unlock my iPhone. You cannot hold my account hostage when I have paid off my phone. Please unlock my phone. Thank you 🙏🏻 @6126,540088,
540090,sprintcare,FALSE,Sat Dec 02 14:45:58 +0000 2017,@245276 Have you check our web page? Take a look at this link https://t.co/dwtDgGbWzU So you can know more about our offers. - JA,,540091
540094,sprintcare,FALSE,Sat Dec 02 14:45:51 +0000 2017,"@147344 We do apologize for this inconvenience, is there anything that we can do for you? -JM",540095,540096
540095,147344,TRUE,Sat Dec 02 14:48:14 +0000 2017,@sprintcare i'd like you to take that screwdriver yr boss has n shove it up yr arse... let me know when it comes out and ill have an answer for ya matie,,540094
540096,147344,TRUE,Sat Dec 02 14:38:15 +0000 2017,"@sprintcare everything for the past 3 months, my phone shut off a week or so before my birthday, which it shouldve turned off 3 days after my bday, and i had to improvise for my birthday. fk you and fk your cpmpany's infrastructure, JM.",540094,540097
540097,sprintcare,FALSE,Sat Dec 02 14:35:25 +0000 2017,@147344 Oh no! What is going on? -JM,540096,540098
540098,147344,TRUE,Sat Dec 02 14:31:35 +0000 2017,@sprintcare i cant believe i folded and gave you my money instead of fighting these bogus charges,540097,
541863,sprintcare,FALSE,Sat Dec 02 15:56:13 +0000 2017,@245753 Hello there. Send us a DM to take you over the steps on how to add this feature. - JF,,100645
541864,sprintcare,FALSE,Sat Dec 02 15:50:24 +0000 2017,"@245754 Wow! 15 years is definitely a milestone. Thank you so much for your loyalty. We appreciate you. We would like to hear more so we can find a resolution here, Would you please send us a DM? Thank you. Ange L",,541865
541865,245754,TRUE,Sat Dec 02 15:46:12 +0000 2017,@sprintcare My phone lease is up and you are trying to take me to the cleaners.  I have been a sprint customer for over 15 years,"5,41,86,45,41,866",541867
541867,sprintcare,FALSE,Sat Dec 02 15:44:45 +0000 2017,"@245754 Oh no! Hey Michael, thank you for reaching out to us. We would like to assist you here. What is going on? How may we help please? Ange L",541865,541868
541869,sprintcare,FALSE,Sat Dec 02 15:48:16 +0000 2017,"@245755 Thanks Trevor, we appreciate that. We wish you nothing but luck wherever you are. Although we have to be honest, we miss you here. Feel free to come back to Sprint anytime. It will be our pleasure to have you back. You're Sprint, forever. Thank you. Ange L",,541870
541866,sprintcare,FALSE,Sat Dec 02 16:01:17 +0000 2017,@245754 Thank you for responding. What phone is it? When exactly did you get that device? Two years ago? Ange L,,541865
541871,sprintcare,FALSE,Sat Dec 02 15:42:25 +0000 2017,"@245756 Hey Jeff, thank you for mentioning us. Although, that is not the type of feedback we would like to hear. We would like to discuss the situation with you deeper please. Would you please send us a DM? Thank you. Ange L",,541872
541872,245756,TRUE,Sat Dec 02 15:22:05 +0000 2017,"Once again, beware of .@115714 .@sprintcare if one of your family plan members wants to go off on their own. Hit with a $173+ fee even though my son remained a loyal .@115714 customer. #rude customer service and they are offering better deals to new customers than existing ones.","5,41,87,15,41,873",
541874,sprintcare,FALSE,Sat Dec 02 15:34:57 +0000 2017,"@245757 Thank you, which plan do you currently have?",,541875
541875,245757,TRUE,Sat Dec 02 15:30:39 +0000 2017,@sprintcare I responded to $25 per line unlimited,541874,541876
